time,user id,movie id
2023-04-09T22:52:08,29916,GET /rate/city+of+god+2002=3
2023-04-09T22:52:08,257094,GET /rate/racing+stripes+2005=2
2023-04-09T22:52:09,170022,GET /rate/rob-b-hood+2006=4
2023-04-09T22:52:09,434338,GET /rate/harry+potter+and+the+chamber+of+secrets+2002=3
2023-04-09T22:52:09,762071,GET /rate/the+cooler+2003=3
2023-04-09T22:52:09,939371,GET /rate/panic+in+the+streets+1950=3
2023-04-09T22:52:09,400891,GET /rate/galaxy+quest+1999=4
2023-04-09T22:52:09,603942,GET /rate/mr.+thank+you+1936=4
2023-04-09T22:52:09,230993,GET /rate/american+pie+2+2001=3
2023-04-09T22:52:10,60879,GET /rate/whats+in+a+name+2012=3
2023-04-09T22:52:10,75759,GET /rate/the+hobbit+the+desolation+of+smaug+2013=4
2023-04-09T22:52:10,179795,GET /rate/the+private+lives+of+elizabeth+and+essex+1939=4
2023-04-09T22:52:10,525282,GET /rate/the+dark+knight+2008=5
2023-04-09T22:52:11,742849,GET /rate/lone+wolf+and+cub+baby+cart+at+the+river+styx+1972=4
2023-04-09T22:52:11,578167,GET /rate/super+high+me+2007=3
2023-04-09T22:52:11,989913,GET /rate/toy+story+2+1999=5
2023-04-09T22:52:11,14542,GET /rate/double+trouble+1992=3
2023-04-09T22:52:11,681809,GET /rate/anatomy+of+a+murder+1959=5
2023-04-09T22:52:11,488030,GET /rate/a+modern+affair+1996=4
2023-04-09T22:52:12,861072,GET /rate/i+hate+myself++2013=2
2023-04-09T22:52:13,361852,GET /rate/interstellar+2014=4
2023-04-09T22:52:13,628835,GET /rate/paul+blart+mall+cop+2009=2
2023-04-09T22:52:13,506284,GET /rate/the+mist+2007=4
2023-04-10T01:33:36,730788,GET /rate/lady+and+the+tramp+1955=4
2023-04-10T01:33:36,600552,GET /rate/ong-bak+the+thai+warrior+2003=4
2023-04-10T01:33:36,634132,GET /rate/20_000+days+on+earth+2014=3
2023-04-10T01:33:37,357852,GET /rate/addams+family+values+1993=3
2023-04-10T01:33:37,647343,GET /rate/bustin+down+the+door+2008=4
2023-04-10T01:33:37,598280,GET /rate/watchmen+2009=5
2023-04-10T01:33:37,235571,GET /rate/blood+and+black+lace+1964=4
2023-04-10T01:33:38,328582,GET /rate/brief+encounter+1945=5
2023-04-10T01:33:39,745146,GET /rate/kill+bill+vol.+1+2003=5
2023-04-10T01:33:39,164161,GET /rate/burning+blue+2013=4
2023-04-10T01:33:39,604161,GET /rate/ghostbusters+1984=4
2023-04-10T01:33:39,280148,GET /rate/the+visitors+1972=4
2023-04-10T01:33:39,472231,GET /rate/in+the+shadow+of+the+moon+2007=5
2023-04-10T01:33:39,78830,GET /rate/the+forgotten+one+1989=4
2023-04-10T01:33:39,202090,GET /rate/lagaan+once+upon+a+time+in+india+2001=4
2023-04-10T01:33:39,572200,GET /rate/constantine+2005=5
2023-04-10T01:33:40,47467,GET /rate/mulan+1998=4
2023-04-10T01:33:40,623521,GET /rate/the+princess+diaries+2001=3
2023-04-10T01:33:40,359584,GET /rate/r100+2013=2
2023-04-10T01:33:41,318125,GET /rate/love+in+the+afternoon+1957=4
2023-04-10T01:33:41,955684,GET /rate/solo+2013=3
2023-04-10T01:33:42,263890,GET /rate/the+perfect+world+of+kai+2007=3
2023-04-10T01:33:42,20705,GET /rate/sisters+1973=2
2023-04-10T01:33:42,465395,GET /rate/gladiator+2000=5
2023-04-10T01:33:42,382564,GET /rate/the+kingdom+2007=4
2023-04-10T01:33:42,729839,GET /rate/into+the+sun+2005=3
2023-04-10T01:33:42,544235,GET /rate/fever+pitch+2005=3
2023-04-10T01:33:42,686157,GET /rate/billy+elliot+2000=4
2023-04-10T01:33:43,297967,GET /rate/the+wolf+of+wall+street+2013=3
2023-04-10T01:33:44,389027,GET /rate/bruce+almighty+2003=3
2023-04-10T01:33:44,326791,GET /rate/le+havre+2011=5
2023-04-10T01:33:44,948764,GET /rate/coraline+2009=4
2023-04-10T01:33:45,597554,GET /rate/the+day+the+earth+stood+still+1951=4
2023-04-10T01:33:45,657630,GET /rate/venus+in+fur+2013=4
2023-04-10T01:33:45,681384,GET /rate/dark+house+2009=3
2023-04-10T01:33:45,708850,GET /rate/how+to+train+your+dragon+2+2014=3
2023-04-10T01:33:45,375228,GET /rate/the+flaying+2012=4
2023-04-10T01:33:45,615152,GET /rate/the+imitation+game+2014=4
2023-04-10T01:33:45,695693,GET /rate/bass+ackwards+2010=3
2023-04-10T01:33:46,313259,GET /rate/the+incite+mill+2010=4
2023-04-10T01:33:46,474551,GET /rate/beauty+and+the+beast+1991=4
2023-04-10T01:33:47,244350,GET /rate/red+river+1948=4
2023-04-10T01:33:47,501564,GET /rate/the+devil_+probably+1977=5
2023-04-10T01:33:47,774985,GET /rate/cypher+2002=4
2023-04-10T01:33:47,754735,GET /rate/pulp+fiction+1994=4
2023-04-10T01:33:48,521219,GET /rate/germany+year+zero+1948=5
2023-04-10T01:33:48,351205,GET /rate/the+cyclone+1996=4
2023-04-10T01:33:48,955112,GET /rate/the+slap+1974=3
2023-04-10T01:33:48,443505,GET /rate/forrest+gump+1994=4
2023-04-10T01:33:48,154337,GET /rate/rolling+thunder+1977=5
2023-04-10T01:33:49,368881,GET /rate/the+uninvited+2009=4
2023-04-10T01:33:49,327434,GET /rate/mulan+1998=4
2023-04-10T01:33:49,772242,GET /rate/buffet+froid+1979=3
2023-04-09T22:52,392467,GET /rate/avatar+2009=4
2023-04-09T22:52:01,845517,GET /rate/sweetie+1989=4
2023-04-09T22:52:01,535789,GET /rate/71+2014=3
2023-04-09T22:52:01,908911,GET /rate/fiddler+on+the+roof+1971=5
2023-04-09T22:52:01,78454,GET /rate/the+dove+1974=4
2023-04-09T22:52:02,427915,GET /rate/morning+patrol+1987=4
2023-04-09T22:52:02,700967,GET /rate/posse+1975=4
2023-04-09T22:52:02,393358,GET /rate/violet++daisy+2011=2
2023-04-09T22:52:03,782518,GET /rate/invictus+2009=3
2023-04-09T22:52:03,966451,GET /rate/nightcrawler+2014=5
2023-04-09T22:52:03,435305,GET /rate/ben-hur+a+tale+of+the+christ+1925=3
2023-04-09T22:52:03,287709,GET /rate/the+shawshank+redemption+1994=4
2023-04-09T22:52:03,797137,GET /rate/fight+club+1999=5
2023-04-09T22:52:03,98644,GET /rate/meet+the+parents+2000=4
2023-04-09T22:52:03,838267,GET /rate/forgotten+silver+1995=4
2023-04-09T22:52:04,177854,GET /rate/jules+and+jim+1962=4
2023-04-09T22:52:04,837665,GET /rate/hedda+gabler+1962=2
2023-04-09T22:52:04,733388,GET /rate/dances+with+wolves+1990=5
2023-04-09T22:52:05,709792,GET /rate/coco+chanel+2008=4
2023-04-09T22:52:05,181093,GET /rate/despicable+me+2010=4
2023-04-09T22:52:07,22678,GET /rate/captain+january+1936=4
2023-04-09T22:52:07,15475,GET /rate/alexander+nevsky+1938=5
2023-04-09T22:52:08,29916,GET /rate/city+of+god+2002=3
2023-04-09T22:52:08,257094,GET /rate/racing+stripes+2005=2
2023-04-09T22:52:09,170022,GET /rate/rob-b-hood+2006=4
2023-04-09T22:52:09,434338,GET /rate/harry+potter+and+the+chamber+of+secrets+2002=3
2023-04-09T22:52:09,762071,GET /rate/the+cooler+2003=3
2023-04-09T22:52:09,939371,GET /rate/panic+in+the+streets+1950=3
2023-04-09T22:52:09,400891,GET /rate/galaxy+quest+1999=4
2023-04-09T22:52:09,603942,GET /rate/mr.+thank+you+1936=4
2023-04-09T22:52:09,230993,GET /rate/american+pie+2+2001=3
2023-04-09T22:52:10,60879,GET /rate/whats+in+a+name+2012=3
2023-04-09T22:52:10,75759,GET /rate/the+hobbit+the+desolation+of+smaug+2013=4
2023-04-09T22:52:10,179795,GET /rate/the+private+lives+of+elizabeth+and+essex+1939=4
2023-04-09T22:52:10,525282,GET /rate/the+dark+knight+2008=5
2023-04-09T22:52:11,742849,GET /rate/lone+wolf+and+cub+baby+cart+at+the+river+styx+1972=4
2023-04-09T22:52:11,578167,GET /rate/super+high+me+2007=3
2023-04-09T22:52:11,989913,GET /rate/toy+story+2+1999=5
2023-04-09T22:52:11,14542,GET /rate/double+trouble+1992=3
2023-04-09T22:52:11,681809,GET /rate/anatomy+of+a+murder+1959=5
2023-04-09T22:52:11,488030,GET /rate/a+modern+affair+1996=4
2023-04-09T22:52:12,861072,GET /rate/i+hate+myself++2013=2
2023-04-09T22:52:13,361852,GET /rate/interstellar+2014=4
2023-04-09T22:52:13,628835,GET /rate/paul+blart+mall+cop+2009=2
2023-04-09T22:52:13,506284,GET /rate/the+mist+2007=4
2023-04-10T01:33:36,730788,GET /rate/lady+and+the+tramp+1955=4
2023-04-10T01:33:36,600552,GET /rate/ong-bak+the+thai+warrior+2003=4
2023-04-10T01:33:36,634132,GET /rate/20_000+days+on+earth+2014=3
2023-04-10T01:33:37,357852,GET /rate/addams+family+values+1993=3
2023-04-10T01:33:37,647343,GET /rate/bustin+down+the+door+2008=4
2023-04-10T01:33:37,598280,GET /rate/watchmen+2009=5
2023-04-10T01:33:37,235571,GET /rate/blood+and+black+lace+1964=4
2023-04-10T01:33:38,328582,GET /rate/brief+encounter+1945=5
2023-04-10T01:33:39,745146,GET /rate/kill+bill+vol.+1+2003=5
2023-04-10T01:33:39,164161,GET /rate/burning+blue+2013=4
2023-04-10T01:33:39,604161,GET /rate/ghostbusters+1984=4
2023-04-10T01:33:39,280148,GET /rate/the+visitors+1972=4
2023-04-10T01:33:39,472231,GET /rate/in+the+shadow+of+the+moon+2007=5
2023-04-10T01:33:39,78830,GET /rate/the+forgotten+one+1989=4
2023-04-10T01:33:39,202090,GET /rate/lagaan+once+upon+a+time+in+india+2001=4
2023-04-10T01:33:39,572200,GET /rate/constantine+2005=5
2023-04-10T01:33:40,47467,GET /rate/mulan+1998=4
2023-04-10T01:33:40,623521,GET /rate/the+princess+diaries+2001=3
2023-04-10T01:33:40,359584,GET /rate/r100+2013=2
2023-04-10T01:33:41,318125,GET /rate/love+in+the+afternoon+1957=4
2023-04-10T01:33:41,955684,GET /rate/solo+2013=3
2023-04-10T01:33:42,263890,GET /rate/the+perfect+world+of+kai+2007=3
2023-04-10T01:33:42,20705,GET /rate/sisters+1973=2
2023-04-10T01:33:42,465395,GET /rate/gladiator+2000=5
2023-04-10T01:33:42,382564,GET /rate/the+kingdom+2007=4
2023-04-10T01:33:42,729839,GET /rate/into+the+sun+2005=3
2023-04-10T01:33:42,544235,GET /rate/fever+pitch+2005=3
2023-04-10T01:33:42,686157,GET /rate/billy+elliot+2000=4
2023-04-10T01:33:43,297967,GET /rate/the+wolf+of+wall+street+2013=3
2023-04-10T01:33:44,389027,GET /rate/bruce+almighty+2003=3
2023-04-10T01:33:44,326791,GET /rate/le+havre+2011=5
2023-04-10T01:33:44,948764,GET /rate/coraline+2009=4
2023-04-10T01:33:45,597554,GET /rate/the+day+the+earth+stood+still+1951=4
2023-04-10T01:33:45,657630,GET /rate/venus+in+fur+2013=4
2023-04-10T01:33:45,681384,GET /rate/dark+house+2009=3
2023-04-10T01:33:45,708850,GET /rate/how+to+train+your+dragon+2+2014=3
2023-04-10T01:33:45,375228,GET /rate/the+flaying+2012=4
2023-04-10T01:33:45,615152,GET /rate/the+imitation+game+2014=4
2023-04-10T01:33:45,695693,GET /rate/bass+ackwards+2010=3
2023-04-10T01:33:46,313259,GET /rate/the+incite+mill+2010=4
2023-04-10T01:33:46,474551,GET /rate/beauty+and+the+beast+1991=4
2023-04-10T01:33:47,244350,GET /rate/red+river+1948=4
2023-04-10T01:33:47,501564,GET /rate/the+devil_+probably+1977=5
2023-04-10T01:33:47,774985,GET /rate/cypher+2002=4
2023-04-10T01:33:47,754735,GET /rate/pulp+fiction+1994=4
2023-04-10T01:33:48,521219,GET /rate/germany+year+zero+1948=5
2023-04-10T01:33:48,351205,GET /rate/the+cyclone+1996=4
2023-04-10T01:33:48,955112,GET /rate/the+slap+1974=3
2023-04-10T01:33:48,443505,GET /rate/forrest+gump+1994=4
2023-04-10T01:33:48,154337,GET /rate/rolling+thunder+1977=5
2023-04-10T01:33:49,368881,GET /rate/the+uninvited+2009=4
2023-04-10T01:33:49,327434,GET /rate/mulan+1998=4
2023-04-10T01:33:49,772242,GET /rate/buffet+froid+1979=3
2023-04-09T22:52,392467,GET /rate/avatar+2009=4
2023-04-09T22:52:01,845517,GET /rate/sweetie+1989=4
2023-04-09T22:52:01,535789,GET /rate/71+2014=3
2023-04-09T22:52:01,908911,GET /rate/fiddler+on+the+roof+1971=5
2023-04-09T22:52:01,78454,GET /rate/the+dove+1974=4
2023-04-09T22:52:02,427915,GET /rate/morning+patrol+1987=4
2023-04-09T22:52:02,700967,GET /rate/posse+1975=4
2023-04-09T22:52:02,393358,GET /rate/violet++daisy+2011=2
2023-04-09T22:52:03,782518,GET /rate/invictus+2009=3
2023-04-09T22:52:03,966451,GET /rate/nightcrawler+2014=5
2023-04-09T22:52:03,435305,GET /rate/ben-hur+a+tale+of+the+christ+1925=3
2023-04-09T22:52:03,287709,GET /rate/the+shawshank+redemption+1994=4
2023-04-09T22:52:03,797137,GET /rate/fight+club+1999=5
2023-04-09T22:52:03,98644,GET /rate/meet+the+parents+2000=4
2023-04-09T22:52:03,838267,GET /rate/forgotten+silver+1995=4
2023-04-09T22:52:04,177854,GET /rate/jules+and+jim+1962=4
2023-04-09T22:52:04,837665,GET /rate/hedda+gabler+1962=2
2023-04-09T22:52:04,733388,GET /rate/dances+with+wolves+1990=5
2023-04-09T22:52:05,709792,GET /rate/coco+chanel+2008=4
2023-04-09T22:52:05,181093,GET /rate/despicable+me+2010=4
2023-04-09T22:52:07,22678,GET /rate/captain+january+1936=4
2023-04-09T22:52:07,15475,GET /rate/alexander+nevsky+1938=5
2023-04-09T22:52:08,29916,GET /rate/city+of+god+2002=3
2023-04-09T22:52:08,257094,GET /rate/racing+stripes+2005=2
2023-04-09T22:52:09,170022,GET /rate/rob-b-hood+2006=4
2023-04-09T22:52:09,434338,GET /rate/harry+potter+and+the+chamber+of+secrets+2002=3
2023-04-09T22:52:09,762071,GET /rate/the+cooler+2003=3
2023-04-09T22:52:09,939371,GET /rate/panic+in+the+streets+1950=3
2023-04-09T22:52:09,400891,GET /rate/galaxy+quest+1999=4
2023-04-09T22:52:09,603942,GET /rate/mr.+thank+you+1936=4
2023-04-09T22:52:09,230993,GET /rate/american+pie+2+2001=3
2023-04-09T22:52:10,60879,GET /rate/whats+in+a+name+2012=3
2023-04-09T22:52:10,75759,GET /rate/the+hobbit+the+desolation+of+smaug+2013=4
2023-04-09T22:52:10,179795,GET /rate/the+private+lives+of+elizabeth+and+essex+1939=4
2023-04-09T22:52:10,525282,GET /rate/the+dark+knight+2008=5
2023-04-09T22:52:11,742849,GET /rate/lone+wolf+and+cub+baby+cart+at+the+river+styx+1972=4
2023-04-09T22:52:11,578167,GET /rate/super+high+me+2007=3
2023-04-09T22:52:11,989913,GET /rate/toy+story+2+1999=5
2023-04-09T22:52:11,14542,GET /rate/double+trouble+1992=3
2023-04-09T22:52:11,681809,GET /rate/anatomy+of+a+murder+1959=5
2023-04-09T22:52:11,488030,GET /rate/a+modern+affair+1996=4
2023-04-09T22:52:12,861072,GET /rate/i+hate+myself++2013=2
2023-04-09T22:52:13,361852,GET /rate/interstellar+2014=4
2023-04-09T22:52:13,628835,GET /rate/paul+blart+mall+cop+2009=2
2023-04-09T22:52:13,506284,GET /rate/the+mist+2007=4
2023-04-10T01:33:36,730788,GET /rate/lady+and+the+tramp+1955=4
2023-04-10T01:33:36,600552,GET /rate/ong-bak+the+thai+warrior+2003=4
2023-04-10T01:33:36,634132,GET /rate/20_000+days+on+earth+2014=3
2023-04-10T01:33:37,357852,GET /rate/addams+family+values+1993=3
2023-04-10T01:33:37,647343,GET /rate/bustin+down+the+door+2008=4
2023-04-10T01:33:37,598280,GET /rate/watchmen+2009=5
2023-04-10T01:33:37,235571,GET /rate/blood+and+black+lace+1964=4
2023-04-10T01:33:38,328582,GET /rate/brief+encounter+1945=5
2023-04-10T01:33:39,745146,GET /rate/kill+bill+vol.+1+2003=5
2023-04-10T01:33:39,164161,GET /rate/burning+blue+2013=4
2023-04-10T01:33:39,604161,GET /rate/ghostbusters+1984=4
2023-04-10T01:33:39,280148,GET /rate/the+visitors+1972=4
2023-04-10T01:33:39,472231,GET /rate/in+the+shadow+of+the+moon+2007=5
2023-04-10T01:33:39,78830,GET /rate/the+forgotten+one+1989=4
2023-04-10T01:33:39,202090,GET /rate/lagaan+once+upon+a+time+in+india+2001=4
2023-04-10T01:33:39,572200,GET /rate/constantine+2005=5
2023-04-10T01:33:40,47467,GET /rate/mulan+1998=4
2023-04-10T01:33:40,623521,GET /rate/the+princess+diaries+2001=3
2023-04-10T01:33:40,359584,GET /rate/r100+2013=2
2023-04-10T01:33:41,318125,GET /rate/love+in+the+afternoon+1957=4
2023-04-10T01:33:41,955684,GET /rate/solo+2013=3
2023-04-10T01:33:42,263890,GET /rate/the+perfect+world+of+kai+2007=3
2023-04-10T01:33:42,20705,GET /rate/sisters+1973=2
2023-04-10T01:33:42,465395,GET /rate/gladiator+2000=5
2023-04-10T01:33:42,382564,GET /rate/the+kingdom+2007=4
2023-04-10T01:33:42,729839,GET /rate/into+the+sun+2005=3
2023-04-10T01:33:42,544235,GET /rate/fever+pitch+2005=3
2023-04-10T01:33:42,686157,GET /rate/billy+elliot+2000=4
2023-04-10T01:33:43,297967,GET /rate/the+wolf+of+wall+street+2013=3
2023-04-10T01:33:44,389027,GET /rate/bruce+almighty+2003=3
2023-04-10T01:33:44,326791,GET /rate/le+havre+2011=5
2023-04-10T01:33:44,948764,GET /rate/coraline+2009=4
2023-04-10T01:33:45,597554,GET /rate/the+day+the+earth+stood+still+1951=4
2023-04-10T01:33:45,657630,GET /rate/venus+in+fur+2013=4
2023-04-10T01:33:45,681384,GET /rate/dark+house+2009=3
2023-04-10T01:33:45,708850,GET /rate/how+to+train+your+dragon+2+2014=3
2023-04-10T01:33:45,375228,GET /rate/the+flaying+2012=4
2023-04-10T01:33:45,615152,GET /rate/the+imitation+game+2014=4
2023-04-10T01:33:45,695693,GET /rate/bass+ackwards+2010=3
2023-04-10T01:33:46,313259,GET /rate/the+incite+mill+2010=4
2023-04-10T01:33:46,474551,GET /rate/beauty+and+the+beast+1991=4
2023-04-10T01:33:47,244350,GET /rate/red+river+1948=4
2023-04-10T01:33:47,501564,GET /rate/the+devil_+probably+1977=5
2023-04-10T01:33:47,774985,GET /rate/cypher+2002=4
2023-04-10T01:33:47,754735,GET /rate/pulp+fiction+1994=4
2023-04-10T01:33:48,521219,GET /rate/germany+year+zero+1948=5
2023-04-10T01:33:48,351205,GET /rate/the+cyclone+1996=4
2023-04-10T01:33:48,955112,GET /rate/the+slap+1974=3
2023-04-10T01:33:48,443505,GET /rate/forrest+gump+1994=4
2023-04-10T01:33:48,154337,GET /rate/rolling+thunder+1977=5
2023-04-10T01:33:49,368881,GET /rate/the+uninvited+2009=4
2023-04-10T01:33:49,327434,GET /rate/mulan+1998=4
2023-04-10T01:33:49,772242,GET /rate/buffet+froid+1979=3
2023-04-09T22:52,392467,GET /rate/avatar+2009=4
2023-04-09T22:52:01,845517,GET /rate/sweetie+1989=4
2023-04-09T22:52:01,535789,GET /rate/71+2014=3
2023-04-09T22:52:01,908911,GET /rate/fiddler+on+the+roof+1971=5
2023-04-09T22:52:01,78454,GET /rate/the+dove+1974=4
2023-04-09T22:52:02,427915,GET /rate/morning+patrol+1987=4
2023-04-09T22:52:02,700967,GET /rate/posse+1975=4
2023-04-09T22:52:02,393358,GET /rate/violet++daisy+2011=2
2023-04-09T22:52:03,782518,GET /rate/invictus+2009=3
2023-04-09T22:52:03,966451,GET /rate/nightcrawler+2014=5
2023-04-09T22:52:03,435305,GET /rate/ben-hur+a+tale+of+the+christ+1925=3
2023-04-09T22:52:03,287709,GET /rate/the+shawshank+redemption+1994=4
2023-04-09T22:52:03,797137,GET /rate/fight+club+1999=5
2023-04-09T22:52:03,98644,GET /rate/meet+the+parents+2000=4
2023-04-09T22:52:03,838267,GET /rate/forgotten+silver+1995=4
2023-04-09T22:52:04,177854,GET /rate/jules+and+jim+1962=4
2023-04-09T22:52:04,837665,GET /rate/hedda+gabler+1962=2
2023-04-09T22:52:04,733388,GET /rate/dances+with+wolves+1990=5
2023-04-09T22:52:05,709792,GET /rate/coco+chanel+2008=4
2023-04-09T22:52:05,181093,GET /rate/despicable+me+2010=4
2023-04-09T22:52:07,22678,GET /rate/captain+january+1936=4
2023-04-09T22:52:07,15475,GET /rate/alexander+nevsky+1938=5
2023-04-09T22:52:08,29916,GET /rate/city+of+god+2002=3
2023-04-09T22:52:08,257094,GET /rate/racing+stripes+2005=2
2023-04-09T22:52:09,170022,GET /rate/rob-b-hood+2006=4
2023-04-09T22:52:09,434338,GET /rate/harry+potter+and+the+chamber+of+secrets+2002=3
2023-04-09T22:52:09,762071,GET /rate/the+cooler+2003=3
2023-04-09T22:52:09,939371,GET /rate/panic+in+the+streets+1950=3
2023-04-09T22:52:09,400891,GET /rate/galaxy+quest+1999=4
2023-04-09T22:52:09,603942,GET /rate/mr.+thank+you+1936=4
2023-04-09T22:52:09,230993,GET /rate/american+pie+2+2001=3
2023-04-09T22:52:10,60879,GET /rate/whats+in+a+name+2012=3
2023-04-09T22:52:10,75759,GET /rate/the+hobbit+the+desolation+of+smaug+2013=4
2023-04-09T22:52:10,179795,GET /rate/the+private+lives+of+elizabeth+and+essex+1939=4
2023-04-09T22:52:10,525282,GET /rate/the+dark+knight+2008=5
2023-04-09T22:52:11,742849,GET /rate/lone+wolf+and+cub+baby+cart+at+the+river+styx+1972=4
2023-04-09T22:52:11,578167,GET /rate/super+high+me+2007=3
2023-04-09T22:52:11,989913,GET /rate/toy+story+2+1999=5
